Event id,Event name,Taxon,Type,Level-Placed
1578,L_217,217,1,1150.1603
1624,L_297,297,1,1150.1603
1631,L_31,31,1,1150.1603
558,F_260,260,0,1151.1910
575,F_294,294,0,1151.1910
1586,L_234,234,1,1151.1910
1613,L_274,274,1,1151.1910
1615,L_281,281,1,1151.1910
590,F_323,323,0,1151.2239
1635,L_315,315,1,1151.2239
584,F_308,308,0,1168.9009
1604,L_260,260,1,1168.9009
596,F_336,336,0,1171.3110
586,F_311,311,0,1171.3135
594,F_332,332,0,1171.3135
602,F_347,347,0,1171.3135
610,F_363,363,0,1171.3187
1636,L_323,323,1,1171.3187
612,F_365,365,0,1172.3136
583,F_307,307,0,1182.1714
1621,L_294,294,1,1182.7716
598,F_339,339,0,1183.6061
620,F_380,380,0,1189.4272
1617,L_287,287,1,1189.4272
241,F_134,134,0,1209.0694
588,F_313,313,0,1209.0694
597,F_338,338,0,1209.0694
613,F_366,366,0,1209.0694
623,F_385,385,0,1209.0694
1644,L_339,339,1,1209.0706
1630,L_308,308,1,1209.1071
595,F_334,334,0,1212.9541
611,F_364,364,0,1212.9541
608,F_361,361,0,1213.1225
616,F_371,371,0,1213.1225
619,F_378,378,0,1213.1225
591,F_325,325,0,1213.4487
606,F_355,355,0,1213.4487
614,F_367,367,0,1213.4517
1598,L_250,250,1,1213.4517
625,F_387,387,0,1213.9567
1657,L_364,364,1,1213.9567
629,F_392,392,0,1219.5952
631,F_394,394,0,1219.5952
574,F_293,293,0,1219.8812
599,F_341,341,0,1219.8812
607,F_357,357,0,1219.8812
624,F_386,386,0,1219.8812
1673,L_389,389,1,1219.8812
1632,L_311,311,1,1219.8822
554,F_254,254,0,1220.1840
601,F_346,346,0,1220.1840
1656,L_363,363,1,1220.1840
600,F_345,345,0,1220.6605
609,F_362,362,0,1220.6605
615,F_368,368,0,1220.6605
617,F_372,372,0,1220.6605
626,F_388,388,0,1220.6605
1614,L_275,275,1,1220.6605
1620,L_293,293,1,1220.6642
1560,L_186,186,1,1221.3146
1663,L_372,372,1,1221.3146
637,F_400,400,0,1223.0304
642,F_405,405,0,1223.0304
197,F_128,128,0,1224.0906
519,F_194,194,0,1224.0906
556,F_258,258,0,1224.0906
603,F_349,349,0,1224.0906
618,F_374,374,0,1224.0906
628,F_391,391,0,1224.0906
635,F_398,398,0,1224.0906
641,F_404,404,0,1224.0906
660,F_425,425,0,1224.0906
563,F_268,268,0,1225.3591
643,F_406,406,0,1225.3591
647,F_410,410,0,1225.3591
648,F_411,411,0,1225.3591
652,F_415,415,0,1225.3591
653,F_418,418,0,1225.3591
644,F_407,407,0,1226.0651
649,F_412,412,0,1226.0651
656,F_420,420,0,1226.0651
1602,L_258,258,1,1226.0651
1649,L_349,349,1,1226.0651
1572,L_206,206,1,1227.1333
1646,L_345,345,1,1227.1333
1653,L_357,357,1,1227.1333
1702,L_420,420,1,1227.1333
638,F_401,401,0,1229.1138
646,F_409,409,0,1229.1138
662,F_427,427,0,1229.1138
677,F_448,448,0,1229.1138
1609,L_268,268,1,1229.1138
1643,L_338,338,1,1229.1138
669,F_438,438,0,1229.2696
1552,L_177,177,1,1229.2696
1659,L_366,366,1,1229.2696
1693,L_410,410,1,1229.2696
651,F_414,414,0,1231.6525
670,F_439,439,0,1231.6525
671,F_440,440,0,1231.6525
680,F_450,450,0,1231.6525
1658,L_365,365,1,1231.6525
1665,L_378,378,1,1231.6525
1697,L_414,414,1,1232.2992
659,F_424,424,0,1233.1065
668,F_437,437,0,1233.1065
675,F_446,446,0,1233.1065
676,F_447,447,0,1233.1065
681,F_451,451,0,1233.1065
1684,L_401,401,1,1233.1065
1672,L_388,388,1,1234.6267
665,F_432,432,0,1234.8645
1349,L_143,143,1,1235.2420
1623,L_296,296,1,1235.2420
1662,L_371,371,1,1235.2420
1683,L_400,400,1,1235.2420
1692,L_409,409,1,1235.2420
1694,L_411,411,1,1235.2420
1648,L_347,347,1,1235.8010
1661,L_368,368,1,1235.8010
1698,L_415,415,1,1235.8010
605,F_352,352,0,1236.5001
650,F_413,413,0,1236.5001
1642,L_336,336,1,1236.5001
1647,L_346,346,1,1236.5001
1714,L_437,437,1,1236.5001
634,F_397,397,0,1239.9182
1287,L_134,134,1,1241.6030
1622,L_295,295,1,1241.6030
1660,L_367,367,1,1241.6030
645,F_408,408,0,1251.4313
1699,L_418,418,1,1251.4313
632,F_395,395,0,1251.4330
1573,L_207,207,1,1251.4330
1634,L_313,313,1,1251.4330
1651,L_352,352,1,1251.4330
1705,L_424,424,1,1251.4330
587,F_312,312,0,1253.1261
639,F_402,402,0,1253.1261
1641,L_334,334,1,1253.1261
1689,L_406,406,1,1253.1261
1690,L_407,407,1,1253.1261
1696,L_413,413,1,1253.1320
636,F_399,399,0,1253.1585
666,F_435,435,0,1253.1585
