Event id,Event name,Taxon,Type,Level-Placed
542,F_236,236,0,1080.6009
545,F_240,240,0,1080.6009
705,F_49,49,0,1080.6009
924,F_8,8,0,1080.6009
1639,L_330,330,1,1080.6009
399,F_156,156,0,1082.4725
481,F_169,169,0,1082.4725
528,F_208,208,0,1082.4725
534,F_221,221,0,1082.4725
535,F_224,224,0,1082.4725
1153,L_116,116,1,1082.4725
1470,L_160,160,1,1082.4725
1542,L_173,173,1,1082.4725
1555,L_178,178,1,1082.4725
1557,L_181,181,1,1082.4725
265,F_137,137,0,1082.9449
1569,L_198,198,1,1082.9449
1574,L_208,208,1,1082.9449
1587,L_235,235,1,1082.9449
1970,L_8,8,1,1082.9449
539,F_233,233,0,1083.7835
547,F_242,242,0,1083.7835
553,F_251,251,0,1086.2318
1751,L_49,49,1,1086.2318
530,F_212,212,0,1092.6239
548,F_244,244,0,1092.6239
1445,L_156,156,1,1094.6279
1575,L_211,211,1,1094.6279
538,F_230,230,0,1098.2165
568,F_275,275,0,1098.2165
1591,L_240,240,1,1098.2165
1200,L_122,122,1,1098.8331
1580,L_221,221,1,1098.8331
1593,L_242,242,1,1098.8331
546,F_241,241,0,1118.1243
582,F_303,303,0,1118.1243
1116,L_111,111,1,1118.1243
1566,L_195,195,1,1122.7617
549,F_245,245,0,1122.7694
1159,L_117,117,1,1122.7694
1311,L_137,137,1,1122.7694
1513,L_167,167,1,1122.7694
1568,L_197,197,1,1122.7694
1570,L_199,199,1,1122.7694
1584,L_230,230,1,1122.7694
1585,L_233,233,1,1122.7694
1589,L_237,237,1,1122.7694
1971,L_80,80,1,1122.7694
564,F_270,270,0,1122.9101
1388,L_148,148,1,1122.9129
1559,L_185,185,1,1122.9129
1563,L_190,190,1,1122.9129
1595,L_245,245,1,1122.9129
558,F_260,260,0,1125.0925
566,F_272,272,0,1125.0925
562,F_267,267,0,1127.1653
560,F_264,264,0,1132.8689
589,F_315,315,0,1132.8689
569,F_281,281,0,1134.5188
577,F_296,296,0,1134.8853
532,F_217,217,0,1134.9279
579,F_298,298,0,1134.9279
1635,L_315,315,1,1134.9279
578,F_297,297,0,1137.1459
627,F_389,389,0,1137.1459
1604,L_260,260,1,1137.1459
1610,L_270,270,1,1137.4016
551,F_248,248,0,1137.7797
557,F_259,259,0,1137.7797
561,F_265,265,0,1137.7797
585,F_31,31,0,1137.7797
1581,L_224,224,1,1137.7797
1612,L_272,272,1,1137.7797
540,F_234,234,0,1139.7512
567,F_274,274,0,1139.7512
571,F_287,287,0,1139.7512
1527,L_169,169,1,1139.7512
1588,L_236,236,1,1139.7512
570,F_285,285,0,1139.7569
1538,L_171,171,1,1139.7569
1606,L_264,264,1,1139.7569
575,F_294,294,0,1139.7600
1607,L_265,265,1,1139.7600
1608,L_267,267,1,1139.7600
1616,L_285,285,1,1139.7600
583,F_307,307,0,1152.4119
1556,L_180,180,1,1152.4119
1567,L_196,196,1,1153.1263
1592,L_241,241,1,1153.1263
1617,L_287,287,1,1153.1263
241,F_134,134,0,1172.6626
572,F_289,289,0,1173.7370
581,F_302,302,0,1173.7370
1599,L_251,251,1,1173.7370
1621,L_294,294,1,1173.7370
580,F_300,300,0,1174.2235
1594,L_244,244,1,1174.5079
1577,L_213,213,1,1174.5358
1613,L_274,274,1,1174.5358
565,F_271,271,0,1176.4922
592,F_328,328,0,1176.9999
597,F_338,338,0,1176.9999
1564,L_193,193,1,1176.9999
1578,L_217,217,1,1176.9999
1582,L_226,226,1,1176.9999
1603,L_259,259,1,1176.9999
1625,L_298,298,1,1176.9999
1627,L_302,302,1,1176.9999
1631,L_31,31,1,1176.9999
1624,L_297,297,1,1177.4047
584,F_308,308,0,1178.3681
586,F_311,311,0,1178.3681
610,F_363,363,0,1178.3681
1586,L_234,234,1,1178.3681
1615,L_281,281,1,1178.3681
1630,L_308,308,1,1178.4060
619,F_378,378,0,1178.5806
598,F_339,339,0,1179.4601
594,F_332,332,0,1181.8972
590,F_323,323,0,1184.5429
596,F_336,336,0,1184.5429
602,F_347,347,0,1184.5429
608,F_361,361,0,1184.5429
622,F_384,384,0,1184.5442
1644,L_339,339,1,1184.5442
576,F_295,295,0,1184.5494
611,F_364,364,0,1184.5494
631,F_394,394,0,1184.5494
1636,L_323,323,1,1184.5494
606,F_355,355,0,1191.3426
615,F_368,368,0,1191.3426
616,F_371,371,0,1191.3426
626,F_388,388,0,1191.3426
1657,L_364,364,1,1191.3445
613,F_366,366,0,1196.4727
612,F_365,365,0,1197.8117
620,F_380,380,0,1197.8117
1598,L_250,250,1,1197.8117
1668,L_384,384,1,1197.8117
554,F_254,254,0,1212.1235
595,F_334,334,0,1212.1235
601,F_346,346,0,1212.1235
614,F_367,367,0,1212.1235
623,F_385,385,0,1212.1235
591,F_325,325,0,1212.4449
607,F_357,357,0,1212.4449
624,F_386,386,0,1212.4449
574,F_293,293,0,1212.7545
600,F_345,345,0,1212.7545
1656,L_363,363,1,1212.7545
588,F_313,313,0,1212.7618
609,F_362,362,0,1212.7618
617,F_372,372,0,1212.7618
625,F_387,387,0,1213.2411
599,F_341,341,0,1213.2448
1620,L_293,293,1,1213.2448
556,F_258,258,0,1213.9019
1560,L_186,186,1,1213.9019
1663,L_372,372,1,1213.9019
629,F_392,392,0,1219.2591
1632,L_311,311,1,1219.2591
1673,L_389,389,1,1219.5175
197,F_128,128,0,1221.2507
603,F_349,349,0,1221.2507
637,F_400,400,0,1221.2507
642,F_405,405,0,1221.2507
618,F_374,374,0,1221.7040
628,F_391,391,0,1221.7040
641,F_404,404,0,1221.7040
1614,L_275,275,1,1221.7040
519,F_194,194,0,1231.8613
645,F_408,408,0,1231.8613
656,F_420,420,0,1231.8613
660,F_425,425,0,1231.8750
563,F_268,268,0,1232.5761
638,F_401,401,0,1232.5761
1602,L_258,258,1,1232.5761
1654,L_361,361,1,1232.5772
635,F_398,398,0,1234.6499
644,F_407,407,0,1234.6499
646,F_409,409,0,1234.6499
643,F_406,406,0,1235.9312
647,F_410,410,0,1235.9312
648,F_411,411,0,1235.9312
649,F_412,412,0,1235.9312
652,F_415,415,0,1235.9312
653,F_418,418,0,1235.9312
1653,L_357,357,1,1237.0436
1702,L_420,420,1,1237.0436
651,F_414,414,0,1237.2045
1572,L_206,206,1,1237.2045
1643,L_338,338,1,1237.2045
1693,L_410,410,1,1237.2045
1659,L_366,366,1,1237.8812
1697,L_414,414,1,1237.8812
665,F_432,432,0,1238.1301
671,F_440,440,0,1238.1301
1646,L_345,345,1,1238.1301
1684,L_401,401,1,1238.1301
1609,L_268,268,1,1238.5252
1623,L_296,296,1,1238.5252
669,F_438,438,0,1241.0780
680,F_450,450,0,1241.0780
1552,L_177,177,1,1241.0780
1658,L_365,365,1,1241.0780
1665,L_378,378,1,1241.0780
1692,L_409,409,1,1241.0780
662,F_427,427,0,1241.9212
668,F_437,437,0,1241.9212
675,F_446,446,0,1241.9212
677,F_448,448,0,1241.9212
681,F_451,451,0,1241.9212
666,F_435,435,0,1241.9477
659,F_424,424,0,1242.0674
1649,L_349,349,1,1242.0674
1671,L_387,387,1,1242.0674
670,F_439,439,0,1242.1521
676,F_447,447,0,1242.1521
1637,L_325,325,1,1242.1521
636,F_399,399,0,1243.7608
1349,L_143,143,1,1243.7608
1662,L_371,371,1,1243.7608
1672,L_388,388,1,1243.7608
1683,L_400,400,1,1243.7608
1694,L_411,411,1,1243.7608
1712,L_435,435,1,1243.7608
1634,L_313,313,1,1244.3524
1642,L_336,336,1,1244.3524
1648,L_347,347,1,1244.3524
1714,L_437,437,1,1244.3524
678,F_449,449,0,1244.6394
634,F_397,397,0,1248.9221
605,F_352,352,0,1249.1763
650,F_413,413,0,1249.1763
1698,L_415,415,1,1249.1763
1724,L_449,449,1,1249.1763
587,F_312,312,0,1250.9288
639,F_402,402,0,1250.9288
1618,L_289,289,1,1250.9288
1622,L_295,295,1,1250.9288
1641,L_334,334,1,1250.9288
1647,L_346,346,1,1250.9288
1660,L_367,367,1,1250.9288
1661,L_368,368,1,1250.9288
1705,L_424,424,1,1250.9288
632,F_395,395,0,1251.3639
673,F_443,443,0,1251.3639
1573,L_207,207,1,1251.3639
1699,L_418,418,1,1251.3639
1685,L_402,402,1,1252.5814
661,F_426,426,0,1254.2696
1287,L_134,134,1,1254.2696
1611,L_271,271,1,1254.2696
1629,L_307,307,1,1254.2696
1674,L_391,391,1,1254.2696
1682,L_399,399,1,1254.2696
1689,L_406,406,1,1254.2696
1690,L_407,407,1,1254.2696
1696,L_413,413,1,1254.2696
621,F_381,381,0,1256.3311
674,F_445,445,0,1256.3311
684,F_454,454,0,1256.3311
1651,L_352,352,1,1256.3311
1667,L_381,381,1,1256.4095
630,F_393,393,0,1257.1073
633,F_396,396,0,1257.1073
640,F_403,403,0,1257.1073
657,F_422,422,0,1257.1073
667,F_436,436,0,1257.1073
1664,L_374,374,1,1257.1340
1707,L_426,426,1,1257.1340
1600,L_254,254,1,1257.5584
1717,L_440,440,1,1257.5584
685,F_456,456,0,1261.2753
686,F_457,457,0,1261.2753
1655,L_362,362,1,1261.2753
1679,L_396,396,1,1261.2753
1711,L_432,432,1,1261.2753
1720,L_445,445,1,1261.2753
1678,L_395,395,1,1263.2785
658,F_423,423,0,1264.4576
688,F_460,460,0,1264.4576
1716,L_439,439,1,1265.5684
1704,L_423,423,1,1267.2731
682,F_452,452,0,1270.1981
1732,L_457,457,1,1270.1981
690,F_462,462,0,1281.0723
1640,L_332,332,1,1289.1903
1731,L_456,456,1,1289.1903
687,F_459,459,0,1290.5905
694,F_476,476,0,1290.5905
1680,L_397,397,1,1290.5905
1686,L_403,403,1,1290.5905
1719,L_443,443,1,1290.5905
1728,L_452,452,1,1290.5905
1730,L_454,454,1,1290.5905
604,F_351,351,0,1290.8088
1723,L_448,448,1,1290.8088
1733,L_459,459,1,1290.8098
1687,L_404,404,1,1294.6228
695,F_477,477,0,1302.2716
722,F_516,516,0,1303.9428
654,F_419,419,0,1304.9952
691,F_466,466,0,1304.9952
702,F_487,487,0,1304.9952
710,F_496,496,0,1304.9952
1638,L_328,328,1,1304.9972
1675,L_392,392,1,1305.9497
1691,L_408,408,1,1306.1390
1740,L_476,476,1,1306.1390
664,F_431,431,0,1306.9380
711,F_497,497,0,1309.2760
717,F_504,504,0,1310.1215
718,F_507,507,0,1310.1215
696,F_478,478,0,1310.7611
1677,L_394,394,1,1310.7611
1700,L_419,419,1,1310.7611
1737,L_466,466,1,1310.7611
698,F_480,480,0,1312.0248
709,F_495,495,0,1312.0248
712,F_498,498,0,1312.0248
723,F_517,517,0,1312.0248
708,F_494,494,0,1312.4002
715,F_501,501,0,1312.4002
724,F_518,518,0,1312.4002
1742,L_478,478,1,1312.4002
1758,L_498,498,1,1312.8538
663,F_428,428,0,1313.2309
697,F_479,479,0,1313.2309
699,F_481,481,0,1313.2309
701,F_485,485,0,1313.2309
704,F_489,489,0,1313.2309
706,F_491,491,0,1313.2309
716,F_502,502,0,1313.2309
1706,L_425,425,1,1313.2309
1652,L_355,355,1,1313.6195
1576,L_212,212,1,1313.6315
1695,L_412,412,1,1313.6315
1708,L_427,427,1,1313.6315
1752,L_491,491,1,1313.6315
1761,L_501,501,1,1313.6315
703,F_488,488,0,1313.8002
1681,L_398,398,1,1313.8002
1709,L_428,428,1,1313.8002
1722,L_447,447,1,1313.8002
1727,L_451,451,1,1313.8002
1754,L_494,494,1,1313.8002
746,F_553,553,0,1314.1797
1650,L_351,351,1,1314.1797
1762,L_502,502,1,1314.1797
1749,L_488,488,1,1315.6671
1666,L_380,380,1,1315.6686
737,F_540,540,0,1332.2994
689,F_461,461,0,1333.5444
739,F_545,545,0,1333.5444
726,F_524,524,0,1334.8737
732,F_533,533,0,1334.8737
1597,L_248,248,1,1334.8737
742,F_548,548,0,1335.1687
1755,L_495,495,1,1335.1687
1772,L_524,524,1,1335.1687
1734,L_460,460,1,1337.9490
683,F_453,453,0,1341.5144
700,F_482,482,0,1341.5144
730,F_530,530,0,1341.5144
741,F_547,547,0,1341.5144
728,F_526,526,0,1341.7855
1670,L_386,386,1,1341.7855
1626,L_300,300,1,1342.0444
692,F_469,469,0,1342.1235
707,F_492,492,0,1342.1235
713,F_499,499,0,1342.1235
719,F_511,511,0,1342.1235
727,F_525,525,0,1342.1235
714,F_500,500,0,1359.6052
734,F_537,537,0,1359.6676
736,F_539,539,0,1359.6676
738,F_543,543,0,1359.7309
1703,L_422,422,1,1359.7309
1669,L_385,385,1,1360.3347
1710,L_431,431,1,1360.3347
1748,L_487,487,1,1360.3347
1769,L_517,517,1,1360.3347
735,F_538,538,0,1363.4414
1736,L_462,462,1,1363.4414
1792,L_553,553,1,1363.4414
729,F_527,527,0,1364.4398
1782,L_539,539,1,1364.4398
725,F_523,523,0,1364.4450
733,F_534,534,0,1364.4450
1765,L_511,511,1,1364.4450
1778,L_533,533,1,1364.4450
1565,L_194,194,1,1364.9961
1738,L_469,469,1,1364.9961
1746,L_482,482,1,1364.9961
1759,L_499,499,1,1364.9961
1763,L_504,504,1,1364.9961
1729,L_453,453,1,1365.6991
1741,L_477,477,1,1365.6991
1735,L_461,461,1,1366.9285
1775,L_527,527,1,1366.9285
780,F_595,595,0,1367.8207
757,F_569,569,0,1367.9449
769,F_583,583,0,1367.9449
1776,L_530,530,1,1367.9449
1785,L_545,545,1,1367.9449
1788,L_548,548,1,1367.9449
672,F_441,441,0,1383.0663
753,F_564,564,0,1383.0663
754,F_565,565,0,1383.0663
771,F_585,585,0,1383.0663
779,F_594,594,0,1383.0663
748,F_555,555,0,1383.2158
751,F_562,562,0,1383.2158
777,F_592,592,0,1383.2158
745,F_551,551,0,1383.2183
1676,L_393,393,1,1383.2183
1747,L_485,485,1,1384.6440
1756,L_496,496,1,1384.6440
1757,L_497,497,1,1384.6440
1768,L_516,516,1,1384.6440
1784,L_543,543,1,1384.6440
1803,L_569,569,1,1384.6440
1774,L_526,526,1,1385.5789
720,F_512,512,0,1385.6142
743,F_549,549,0,1385.6142
1718,L_441,441,1,1385.6142
1764,L_507,507,1,1385.6142
1743,L_479,479,1,1386.2828
1789,L_549,549,1,1386.2828
760,F_572,572,0,1387.5978
1745,L_481,481,1,1387.5978
1750,L_489,489,1,1387.5978
1800,L_565,565,1,1387.5978
744,F_550,550,0,1393.6879
752,F_563,563,0,1393.6879
758,F_570,570,0,1393.6879
763,F_576,576,0,1393.6879
764,F_579,579,0,1395.7285
770,F_584,584,0,1395.7285
772,F_586,586,0,1395.7285
1804,L_570,570,1,1395.9962
747,F_554,554,0,1396.1670
740,F_546,546,0,1396.6588
1744,L_480,480,1,1397.0928
773,F_588,588,0,1400.1527
766,F_580,580,0,1401.9571
755,F_566,566,0,1408.2583
784,F_599,599,0,1409.1466
762,F_575,575,0,1410.2948
790,F_609,609,0,1410.2959
774,F_589,589,0,1410.3768
796,F_617,617,0,1410.3768
1817,L_585,585,1,1410.3768
776,F_591,591,0,1412.1048
787,F_605,605,0,1412.1048
783,F_598,598,0,1412.1285
788,F_606,606,0,1412.2804
792,F_612,612,0,1412.2804
1787,L_547,547,1,1412.2804
1794,L_555,555,1,1412.2804
1753,L_492,492,1,1412.2820
1815,L_583,583,1,1412.2820
1822,L_591,591,1,1412.2994
1825,L_594,594,1,1412.2994
793,F_613,613,0,1412.3457
749,F_560,560,0,1439.2934
800,F_622,622,0,1439.4233
1801,L_566,566,1,1439.4233
1809,L_576,576,1,1439.4233
1842,L_617,617,1,1439.4233
750,F_561,561,0,1448.0703
768,F_582,582,0,1448.0703
782,F_597,597,0,1448.0703
789,F_607,607,0,1448.0703
795,F_616,616,0,1448.0703
816,F_647,647,0,1448.0703
802,F_625,625,0,1448.2679
781,F_596,596,0,1449.4515
794,F_615,615,0,1451.8728
1835,L_607,607,1,1451.9348
786,F_602,602,0,1452.1969
1779,L_534,534,1,1452.1969
1839,L_613,613,1,1452.4375
1715,L_438,438,1,1452.4708
721,F_515,515,0,1452.4972
756,F_568,568,0,1452.4972
775,F_590,590,0,1452.4972
785,F_600,600,0,1452.4972
805,F_631,631,0,1452.4972
1771,L_523,523,1,1452.4972
1818,L_586,586,1,1452.4972
1830,L_599,599,1,1452.4972
797,F_619,619,0,1453.2737
1791,L_551,551,1,1453.2737
791,F_611,611,0,1455.9034
1802,L_568,568,1,1457.2030
1846,L_622,622,1,1457.2248
806,F_635,635,0,1458.1350
799,F_620,620,0,1458.4493
820,F_651,651,0,1458.4493
823,F_656,656,0,1460.5521
808,F_638,638,0,1460.7190
1831,L_600,600,1,1460.7190
1243,L_128,128,1,1462.3894
761,F_573,573,0,1462.9587
767,F_581,581,0,1462.9587
1814,L_582,582,1,1462.9587
1819,L_588,588,1,1462.9587
812,F_641,641,0,1464.2015
817,F_648,648,0,1464.2015
825,F_658,658,0,1464.2015
1767,L_515,515,1,1464.2015
1866,L_651,651,1,1464.2015
759,F_571,571,0,1464.2024
828,F_662,662,0,1464.2024
1790,L_550,550,1,1464.2024
821,F_653,653,0,1464.3488
693,F_471,471,0,1464.6359
801,F_624,624,0,1464.6359
809,F_639,639,0,1464.6359
819,F_650,650,0,1464.6359
830,F_664,664,0,1464.6359
1796,L_561,561,1,1464.6359
1813,L_581,581,1,1464.8231
1628,L_303,303,1,1466.2562
807,F_636,636,0,1466.9650
815,F_644,644,0,1466.9650
824,F_657,657,0,1466.9650
827,F_661,661,0,1466.9650
831,F_665,665,0,1466.9650
1721,L_446,446,1,1466.9650
1816,L_584,584,1,1466.9650
804,F_630,630,0,1469.4169
1806,L_572,572,1,1469.4169
1821,L_590,590,1,1469.4169
811,F_640,640,0,1469.8791
814,F_643,643,0,1469.8791
1855,L_639,639,1,1469.8791
835,F_673,673,0,1470.3000
1826,L_595,595,1,1470.3000
1858,L_641,641,1,1470.3000
813,F_642,642,0,1471.1164
1836,L_609,609,1,1471.3275
1780,L_537,537,1,1471.3286
1829,L_598,598,1,1471.3286
1827,L_596,596,1,1471.5274
1739,L_471,471,1,1472.3001
1857,L_640,640,1,1472.3001
731,F_532,532,0,1474.7740
1633,L_312,312,1,1474.7740
1773,L_525,525,1,1474.7740
1805,L_571,571,1,1474.7740
1807,L_573,573,1,1474.7740
1828,L_597,597,1,1474.7740
1845,L_620,620,1,1474.7740
1848,L_625,625,1,1474.7740
1851,L_631,631,1,1474.7740
1861,L_644,644,1,1474.7740
1874,L_662,662,1,1474.7740
1881,L_673,673,1,1474.7740
1777,L_532,532,1,1474.7983
1843,L_619,619,1,1474.7983
1853,L_636,636,1,1474.7983
887,F_746,746,0,1475.7671
1863,L_648,648,1,1475.7671
1793,L_554,554,1,1475.8699
1933,L_746,746,1,1475.8699
842,F_686,686,0,1482.0797
1852,L_635,635,1,1483.1038
840,F_683,683,0,1483.1140
1812,L_580,580,1,1483.2684
1786,L_546,546,1,1484.2008
1859,L_642,642,1,1484.2008
1869,L_656,656,1,1484.3825
829,F_663,663,0,1487.8239
849,F_697,697,0,1487.9124
838,F_680,680,0,1490.2685
843,F_687,687,0,1490.2685
847,F_694,694,0,1490.2685
854,F_704,704,0,1490.2685
852,F_702,702,0,1490.2792
837,F_679,679,0,1509.5597
845,F_690,690,0,1509.5597
832,F_668,668,0,1522.5913
839,F_682,682,0,1522.5913
844,F_689,689,0,1522.5913
841,F_684,684,0,1522.8259
853,F_703,703,0,1522.8259
836,F_675,675,0,1524.7823
1877,L_665,665,1,1525.0742
826,F_659,659,0,1525.3065
857,F_707,707,0,1525.3065
1726,L_450,450,1,1525.3065
1823,L_592,592,1,1525.3065
1870,L_657,657,1,1525.3065
1873,L_661,661,1,1525.3065
1883,L_679,679,1,1525.3065
850,F_698,698,0,1525.5063
1850,L_630,630,1,1525.5063
1878,L_668,668,1,1525.5063
1887,L_684,684,1,1525.5063
1889,L_687,687,1,1525.5063
872,F_726,726,0,1529.0550
914,F_779,779,0,1532.4203
856,F_706,706,0,1534.8774
1872,L_659,659,1,1534.9590
1960,L_779,779,1,1535.2309
818,F_649,649,0,1539.6921
858,F_709,709,0,1539.6921
863,F_715,715,0,1539.6921
1896,L_698,698,1,1539.6921
861,F_713,713,0,1543.9326
870,F_724,724,0,1543.9326
862,F_714,714,0,1544.4171
868,F_721,721,0,1544.7902
871,F_725,725,0,1544.7902
1876,L_664,664,1,1544.7902
822,F_655,655,0,1545.3923
833,F_669,669,0,1545.3923
864,F_716,716,0,1545.3923
875,F_730,730,0,1545.3923
1783,L_540,540,1,1545.3923
1760,L_500,500,1,1546.3823
1900,L_704,704,1,1546.3823
878,F_734,734,0,1546.5031
1903,L_707,707,1,1546.5031
879,F_736,736,0,1546.5512
1879,L_669,669,1,1546.5512
859,F_711,711,0,1548.2313
869,F_723,723,0,1548.2313
1909,L_715,715,1,1548.2313
778,F_593,593,0,1548.3077
865,F_718,718,0,1548.3077
881,F_740,740,0,1548.9957
873,F_727,727,0,1549.1379
874,F_728,728,0,1549.1379
883,F_742,742,0,1549.1379
888,F_748,748,0,1549.1379
892,F_752,752,0,1549.1379
1910,L_716,716,1,1549.1379
855,F_705,705,0,1550.2378
880,F_738,738,0,1550.2378
882,F_741,741,0,1550.2378
1837,L_611,611,1,1550.2378
1916,L_724,724,1,1550.2378
1938,L_752,752,1,1550.2378
1902,L_706,706,1,1550.8313
889,F_749,749,0,1554.2028
1924,L_734,734,1,1554.2028
1860,L_643,643,1,1554.7003
1925,L_736,736,1,1554.7003
890,F_750,750,0,1558.8065
1820,L_589,589,1,1558.9412
1886,L_683,683,1,1558.9412
1926,L_738,738,1,1558.9412
1928,L_741,741,1,1558.9412
894,F_754,754,0,1559.1041
904,F_767,767,0,1559.1041
1770,L_518,518,1,1559.1041
1854,L_638,638,1,1559.1041
1864,L_649,649,1,1559.1041
908,F_773,773,0,1559.2653
1797,L_562,562,1,1559.2653
1865,L_650,650,1,1559.2653
1867,L_653,653,1,1559.2653
860,F_712,712,0,1559.8506
903,F_764,764,0,1559.8506
1810,L_579,579,1,1559.9229
1688,L_405,405,1,1559.9499
834,F_672,672,0,1560.0013
851,F_701,701,0,1560.0013
1918,L_726,726,1,1560.0013
1921,L_730,730,1,1560.0013
1950,L_767,767,1,1560.0013
1954,L_773,773,1,1560.0013
1840,L_615,615,1,1560.3311
1906,L_712,712,1,1560.3311
885,F_744,744,0,1560.3774
1904,L_709,709,1,1560.3816
876,F_732,732,0,1564.4656
891,F_751,751,0,1564.4656
899,F_760,760,0,1564.4656
896,F_756,756,0,1564.5649
1799,L_564,564,1,1564.6350
1937,L_751,751,1,1564.6350
1911,L_718,718,1,1564.6360
867,F_720,720,0,1565.5274
1885,L_682,682,1,1565.5274
1898,L_702,702,1,1565.5274
898,F_758,758,0,1566.4635
1917,L_725,725,1,1566.8066
895,F_755,755,0,1567.1089
1897,L_701,701,1,1567.1089
893,F_753,753,0,1568.4415
1929,L_742,742,1,1568.4415
900,F_761,761,0,1591.9624
1875,L_663,663,1,1592.0544
897,F_757,757,0,1592.3498
916,F_785,785,0,1592.3498
1713,L_436,436,1,1592.3498
1888,L_686,686,1,1592.3498
1834,L_606,606,1,1592.3652
1913,L_720,720,1,1592.3652
905,F_768,768,0,1592.7290
1949,L_764,764,1,1592.7290
884,F_743,743,0,1592.7733
906,F_769,769,0,1592.7733
1922,L_732,732,1,1592.7733
1943,L_757,757,1,1592.8980
1914,L_721,721,1,1593.0226
1934,L_748,748,1,1593.0226
1952,L_769,769,1,1593.0226
920,F_789,789,0,1593.2673
901,F_762,762,0,1593.5803
1880,L_672,672,1,1593.5803
1940,L_754,754,1,1593.5803
1945,L_760,760,1,1593.5803
918,F_787,787,0,1593.7615
1947,L_762,762,1,1593.8897
907,F_771,771,0,1594.6167
922,F_793,793,0,1596.7325
1882,L_675,675,1,1597.0973
1951,L_768,768,1,1597.0973
1905,L_711,711,1,1598.5948
1936,L_750,750,1,1598.7638
1944,L_758,758,1,1598.7638
909,F_774,774,0,1599.8934
1899,L_703,703,1,1599.9850
846,F_693,693,0,1602.2817
910,F_775,775,0,1603.1414
848,F_695,695,0,1605.2133
911,F_776,776,0,1605.2133
926,F_800,800,0,1605.2133
1862,L_647,647,1,1605.2133
1953,L_771,771,1,1605.2133
1964,L_787,787,1,1605.3411
1891,L_690,690,1,1605.7909
1927,L_740,740,1,1606.2092
1956,L_775,775,1,1606.2092
886,F_745,745,0,1606.2611
1645,L_341,341,1,1606.2611
1901,L_705,705,1,1606.2611
1972,L_800,800,1,1606.2611
912,F_777,777,0,1607.2296
877,F_733,733,0,1607.2431
927,F_801,801,0,1607.2431
929,F_803,803,0,1607.2431
931,F_808,808,0,1608.2520
1942,L_756,756,1,1608.2953
1884,L_680,680,1,1608.2969
1932,L_745,745,1,1608.2969
943,F_827,827,0,1611.2060
