Event id,Event name,Taxon,Type,Level-Placed
370,F_152,152,0,1000.0000
512,F_183,183,0,1000.0000
516,F_189,189,0,1000.0000
521,F_196,196,0,1000.0000
589,F_315,315,0,1000.0000
593,F_330,330,0,1000.0000
70,F_111,111,0,1012.2989
145,F_121,121,0,1012.2989
249,F_135,135,0,1012.2989
265,F_137,137,0,1012.2989
293,F_142,142,0,1012.2989
317,F_145,145,0,1012.2989
342,F_148,148,0,1012.2989
391,F_155,155,0,1012.2989
505,F_176,176,0,1012.2989
506,F_177,177,0,1012.2989
509,F_178,178,0,1012.2989
515,F_188,188,0,1012.2989
517,F_190,190,0,1012.2989
526,F_206,206,0,1012.2989
527,F_207,207,0,1012.2989
529,F_211,211,0,1012.2989
542,F_236,236,0,1012.2989
544,F_24,24,0,1012.2989
573,F_29,29,0,1012.2989
574,F_293,293,0,1012.2989
655,F_42,42,0,1012.2989
679,F_45,45,0,1012.2989
731,F_532,532,0,1012.2989
765,F_58,58,0,1012.2989
798,F_62,62,0,1012.2989
803,F_63,63,0,1012.2989
939,F_82,82,0,1012.2989
481,F_169,169,0,1038.3873
510,F_180,180,0,1038.3873
514,F_186,186,0,1038.3873
518,F_193,193,0,1038.3873
556,F_258,258,0,1038.3873
986,F_90,90,0,1038.3873
107,F_116,116,0,1038.4237
113,F_117,117,0,1038.4237
154,F_122,122,0,1038.4237
160,F_123,123,0,1038.4237
303,F_143,143,0,1038.4237
377,F_153,153,0,1038.4237
492,F_171,171,0,1038.4237
496,F_173,173,0,1038.4237
503,F_175,175,0,1038.4237
511,F_181,181,0,1038.4237
513,F_185,185,0,1038.4237
522,F_197,197,0,1038.4237
535,F_224,224,0,1038.4237
539,F_233,233,0,1038.4237
558,F_260,260,0,1038.4237
810,F_64,64,0,1038.4237
866,F_72,72,0,1038.4237
867,F_720,720,0,1038.4237
525,F_200,200,0,1040.6582
1416,L_152,152,1,1040.6582
1985,L_82,82,1,1040.6582
2032,L_90,90,1,1040.6582
399,F_156,156,0,1041.3103
424,F_160,160,0,1041.3103
467,F_167,167,0,1041.3103
520,F_195,195,0,1041.3103
523,F_198,198,0,1041.3103
541,F_235,235,0,1041.3103
705,F_49,49,0,1041.3103
925,F_80,80,0,1041.3103
1423,L_153,153,1,1041.3103
1571,L_200,200,1,1041.3103
1811,L_58,58,1,1041.3103
1912,L_72,72,1,1041.3103
1562,L_189,189,1,1041.3453
1844,L_62,62,1,1041.3453
524,F_199,199,0,1041.9524
528,F_208,208,0,1041.9524
1191,L_121,121,1,1041.9524
1363,L_145,145,1,1041.9524
1549,L_175,175,1,1041.9524
1558,L_183,183,1,1041.9524
1701,L_42,42,1,1041.9524
597,F_338,338,0,1102.1365
531,F_213,213,0,1103.9720
533,F_220,220,0,1103.9720
537,F_227,227,0,1103.9720
549,F_245,245,0,1103.9720
530,F_212,212,0,1104.8488
536,F_226,226,0,1104.8488
543,F_237,237,0,1104.8488
545,F_240,240,0,1104.8488
559,F_261,261,0,1104.8488
1574,L_208,208,1,1104.8488
552,F_250,250,0,1121.4961
924,F_8,8,0,1121.4961
1569,L_198,198,1,1124.2786
1587,L_235,235,1,1124.2786
1339,L_142,142,1,1126.1820
1561,L_188,188,1,1126.1820
534,F_221,221,0,1131.3514
547,F_242,242,0,1131.3514
553,F_251,251,0,1131.3514
555,F_255,255,0,1131.3514
590,F_323,323,0,1131.3514
1583,L_227,227,1,1131.3603
1595,L_245,245,1,1131.3603
1725,L_45,45,1,1131.3603
548,F_244,244,0,1132.9587
550,F_246,246,0,1132.9587
1575,L_211,211,1,1135.6636
1591,L_240,240,1,1135.6636
1601,L_255,255,1,1162.6651
691,F_466,466,0,1162.6766
834,F_672,672,0,1162.6766
1639,L_330,330,1,1162.6766
1295,L_135,135,1,1164.2837
1590,L_24,24,1,1164.2837
1116,L_111,111,1,1164.2946
1445,L_156,156,1,1164.2946
1551,L_176,176,1,1164.2946
1619,L_29,29,1,1164.2946
562,F_267,267,0,1168.9998
1604,L_260,260,1,1169.0505
1593,L_242,242,1,1169.6267
568,F_275,275,0,1169.7581
1200,L_122,122,1,1169.7581
1579,L_220,220,1,1169.7581
1849,L_63,63,1,1169.7581
1856,L_64,64,1,1169.7581
538,F_230,230,0,1172.3096
546,F_241,241,0,1172.3096
1206,L_123,123,1,1172.3096
564,F_270,270,0,1172.3168
