Event id,Event name,Taxon,Type,Level-Placed
512,F_183,183,0,1000.0000
516,F_189,189,0,1000.0000
521,F_196,196,0,1000.0000
593,F_330,330,0,1000.0000
655,F_42,42,0,1000.0000
510,F_180,180,0,1000.1456
939,F_82,82,0,1000.1456
1639,L_330,330,1,1000.1456
160,F_123,123,0,1001.7471
544,F_24,24,0,1001.7471
1558,L_183,183,1,1001.7471
1701,L_42,42,1,1001.7471
145,F_121,121,0,1005.7709
293,F_142,142,0,1005.7709
370,F_152,152,0,1005.7709
765,F_58,58,0,1005.7709
986,F_90,90,0,1005.7709
249,F_135,135,0,1007.4977
317,F_145,145,0,1007.4977
505,F_176,176,0,1007.4977
515,F_188,188,0,1007.4977
526,F_206,206,0,1007.4977
527,F_207,207,0,1007.4977
573,F_29,29,0,1007.4977
679,F_45,45,0,1007.4977
798,F_62,62,0,1007.4977
803,F_63,63,0,1007.4977
1191,L_121,121,1,1007.4977
1416,L_152,152,1,1007.4977
1985,L_82,82,1,1007.4977
2032,L_90,90,1,1007.4977
525,F_200,200,0,1013.8990
810,F_64,64,0,1013.8990
866,F_72,72,0,1013.8990
113,F_117,117,0,1013.9137
154,F_122,122,0,1013.9137
303,F_143,143,0,1013.9137
377,F_153,153,0,1013.9137
391,F_155,155,0,1013.9137
492,F_171,171,0,1013.9137
503,F_175,175,0,1013.9137
514,F_186,186,0,1013.9137
518,F_193,193,0,1013.9137
1571,L_200,200,1,1014.2977
1811,L_58,58,1,1014.2977
1912,L_72,72,1,1014.2977
1363,L_145,145,1,1014.3219
1423,L_153,153,1,1014.3219
1437,L_155,155,1,1014.3219
1549,L_175,175,1,1014.3219
1562,L_189,189,1,1014.3219
1844,L_62,62,1,1014.3219
531,F_213,213,0,1015.8232
533,F_220,220,0,1015.8232
536,F_226,226,0,1015.8232
537,F_227,227,0,1015.8232
543,F_237,237,0,1015.8232
1295,L_135,135,1,1018.0027
1339,L_142,142,1,1018.0027
1579,L_220,220,1,1018.0027
1583,L_227,227,1,1018.0027
1849,L_63,63,1,1018.0027
1856,L_64,64,1,1018.0027
550,F_246,246,0,1035.1570
552,F_250,250,0,1035.1570
1619,L_29,29,1,1035.1570
1725,L_45,45,1,1035.1570
542,F_236,236,0,1038.4691
555,F_255,255,0,1038.4691
1551,L_176,176,1,1038.4691
1590,L_24,24,1,1038.4691
107,F_116,116,0,1075.3302
342,F_148,148,0,1075.3302
424,F_160,160,0,1075.3302
467,F_167,167,0,1075.3302
481,F_169,169,0,1075.3302
496,F_173,173,0,1075.3302
506,F_177,177,0,1075.3302
509,F_178,178,0,1075.3302
511,F_181,181,0,1075.3302
513,F_185,185,0,1075.3302
517,F_190,190,0,1075.3302
520,F_195,195,0,1075.3302
522,F_197,197,0,1075.3302
523,F_198,198,0,1075.3302
524,F_199,199,0,1075.3302
528,F_208,208,0,1075.3302
705,F_49,49,0,1075.3302
924,F_8,8,0,1075.3302
925,F_80,80,0,1075.3302
1206,L_123,123,1,1075.3302
1561,L_188,188,1,1075.3302
1596,L_246,246,1,1075.3302
1601,L_255,255,1,1075.3302
70,F_111,111,0,1077.3889
399,F_156,156,0,1077.3889
529,F_211,211,0,1077.3889
530,F_212,212,0,1077.3889
535,F_224,224,0,1077.3889
541,F_235,235,0,1077.3889
1153,L_116,116,1,1077.3889
1470,L_160,160,1,1077.3889
1542,L_173,173,1,1077.3889
1555,L_178,178,1,1077.3889
1557,L_181,181,1,1077.3889
1751,L_49,49,1,1077.3889
1970,L_8,8,1,1077.3889
559,F_261,261,0,1077.9142
1569,L_198,198,1,1077.9142
1574,L_208,208,1,1077.9142
534,F_221,221,0,1080.6074
545,F_240,240,0,1080.6074
547,F_242,242,0,1080.6074
553,F_251,251,0,1080.6074
265,F_137,137,0,1087.6305
539,F_233,233,0,1087.6305
548,F_244,244,0,1087.6305
1587,L_235,235,1,1087.6305
546,F_241,241,0,1088.0159
1605,L_261,261,1,1088.0159
1445,L_156,156,1,1090.0151
1575,L_211,211,1,1090.0151
1591,L_240,240,1,1090.0151
1200,L_122,122,1,1090.6302
1580,L_221,221,1,1090.6302
1585,L_233,233,1,1090.6302
1593,L_242,242,1,1091.4181
