Event id,Event name,Taxon,Type,Level-Placed
1582,L_226,226,1,1132.5703
1594,L_244,244,1,1132.5703
1603,L_259,259,1,1132.5703
1608,L_267,267,1,1132.5703
1616,L_285,285,1,1132.5703
1627,L_302,302,1,1132.5703
1631,L_31,31,1,1132.5703
1624,L_297,297,1,1132.9742
1586,L_234,234,1,1133.6917
583,F_307,307,0,1145.4313
1615,L_281,281,1,1145.7264
610,F_363,363,0,1163.3536
586,F_311,311,0,1165.7637
596,F_336,336,0,1165.7637
598,F_339,339,0,1166.6413
1617,L_287,287,1,1167.2693
584,F_308,308,0,1167.2706
1621,L_294,294,1,1167.2706
1644,L_339,339,1,1167.2706
241,F_134,134,0,1167.2733
594,F_332,332,0,1167.2733
597,F_338,338,0,1167.2733
1630,L_308,308,1,1167.3118
590,F_323,323,0,1167.4890
602,F_347,347,0,1167.4890
608,F_361,361,0,1171.4062
1636,L_323,323,1,1171.4114
588,F_313,313,0,1178.2385
600,F_345,345,0,1178.2385
606,F_355,355,0,1178.2385
611,F_364,364,0,1178.2385
620,F_380,380,0,1178.2385
607,F_357,357,0,1178.2413
612,F_365,365,0,1178.2413
616,F_371,371,0,1178.2413
1598,L_250,250,1,1178.2413
1657,L_364,364,1,1178.2413
599,F_341,341,0,1183.3730
613,F_366,366,0,1183.3730
619,F_378,378,0,1183.3730
554,F_254,254,0,1197.7080
556,F_258,258,0,1197.7080
574,F_293,293,0,1197.7080
603,F_349,349,0,1197.7080
609,F_362,362,0,1197.7080
623,F_385,385,0,1197.7080
624,F_386,386,0,1197.7080
626,F_388,388,0,1197.7080
591,F_325,325,0,1198.0296
595,F_334,334,0,1198.0296
601,F_346,346,0,1198.0296
625,F_387,387,0,1198.5346
614,F_367,367,0,1204.4904
629,F_392,392,0,1204.4904
615,F_368,368,0,1204.4944
617,F_372,372,0,1204.4944
1620,L_293,293,1,1204.4944
631,F_394,394,0,1205.1773
1560,L_186,186,1,1205.1773
1663,L_372,372,1,1205.4489
1673,L_389,389,1,1205.4489
519,F_194,194,0,1207.2515
563,F_268,268,0,1207.2515
635,F_398,398,0,1207.2515
637,F_400,400,0,1207.2515
638,F_401,401,0,1207.2515
641,F_404,404,0,1207.2515
642,F_405,405,0,1207.2515
648,F_411,411,0,1208.5833
628,F_391,391,0,1208.8660
653,F_418,418,0,1208.8660
1656,L_363,363,1,1208.8660
197,F_128,128,0,1209.3197
618,F_374,374,0,1209.3197
643,F_406,406,0,1209.3197
656,F_420,420,0,1209.3197
1614,L_275,275,1,1209.3197
