Event id,Event name,Taxon,Type,Level-Placed
580,F_300,300,0,1235.5133
592,F_328,328,0,1235.5133
1556,L_180,180,1,1235.5133
583,F_307,307,0,1248.4443
1564,L_193,193,1,1248.9518
1578,L_217,217,1,1248.9518
1582,L_226,226,1,1248.9518
1594,L_244,244,1,1248.9518
1603,L_259,259,1,1248.9518
1627,L_302,302,1,1248.9518
1624,L_297,297,1,1249.3496
1527,L_169,169,1,1249.9937
1599,L_251,251,1,1249.9937
1613,L_274,274,1,1249.9937
1617,L_287,287,1,1249.9937
1631,L_31,31,1,1249.9937
1610,L_270,270,1,1250.0326
1616,L_285,285,1,1250.0326
1625,L_298,298,1,1250.0326
1630,L_308,308,1,1250.0326
703,F_488,488,0,1250.9945
800,F_622,622,0,1250.9945
1586,L_234,234,1,1250.9945
1615,L_281,281,1,1250.9945
1577,L_213,213,1,1251.0175
596,F_336,336,0,1253.4399
602,F_347,347,0,1253.6091
1971,L_80,80,1,1253.6091
594,F_332,332,0,1253.6116
574,F_293,293,0,1260.3417
595,F_334,334,0,1260.3417
612,F_365,365,0,1260.3417
614,F_367,367,0,1260.3417
616,F_371,371,0,1260.3417
620,F_380,380,0,1260.3417
626,F_388,388,0,1260.3417
756,F_568,568,0,1260.3417
785,F_600,600,0,1260.3417
1580,L_221,221,1,1260.3417
1581,L_224,224,1,1260.3417
1621,L_294,294,1,1260.3417
674,F_445,445,0,1271.4244
1588,L_236,236,1,1271.4244
613,F_366,366,0,1276.6676
598,F_339,339,0,1277.4866
617,F_372,372,0,1277.4866
554,F_254,254,0,1280.8992
609,F_362,362,0,1280.8992
619,F_378,378,0,1280.8992
623,F_385,385,0,1280.8992
628,F_391,391,0,1280.8992
631,F_394,394,0,1280.8992
588,F_313,313,0,1280.9005
599,F_341,341,0,1280.9005
615,F_368,368,0,1280.9005
618,F_374,374,0,1280.9005
1644,L_339,339,1,1280.9005
611,F_364,364,0,1285.2138
591,F_325,325,0,1285.5424
608,F_361,361,0,1285.5424
601,F_346,346,0,1291.6509
606,F_355,355,0,1291.6509
624,F_386,386,0,1291.6509
625,F_387,387,0,1291.6509
629,F_392,392,0,1291.6509
647,F_410,410,0,1291.6509
1663,L_372,372,1,1292.3734
656,F_420,420,0,1292.3775
1560,L_186,186,1,1292.3775
197,F_128,128,0,1294.1892
519,F_194,194,0,1294.1892
641,F_404,404,0,1294.1892
642,F_405,405,0,1294.1892
721,F_515,515,0,1294.1892
1673,L_389,389,1,1294.4574
635,F_398,398,0,1294.4606
637,F_400,400,0,1294.4606
1598,L_250,250,1,1294.4606
1636,L_323,323,1,1294.4606
653,F_418,418,0,1295.7992
671,F_440,440,0,1295.7992
639,F_402,402,0,1302.7322
607,F_357,357,0,1303.2028
636,F_399,399,0,1303.2028
638,F_401,401,0,1303.2028
643,F_406,406,0,1303.2028
1614,L_275,275,1,1303.2028
648,F_411,411,0,1304.2954
660,F_425,425,0,1304.2954
563,F_268,268,0,1306.4470
646,F_409,409,0,1306.4470
649,F_412,412,0,1306.4470
652,F_415,415,0,1306.4470
654,F_419,419,0,1306.4470
644,F_407,407,0,1307.1810
587,F_312,312,0,1307.4417
604,F_351,351,0,1307.4417
651,F_414,414,0,1307.4417
677,F_448,448,0,1307.4417
1559,L_185,185,1,1307.4417
1656,L_363,363,1,1307.4417
669,F_438,438,0,1308.4994
1646,L_345,345,1,1308.4994
1552,L_177,177,1,1308.6564
1653,L_357,357,1,1308.6564
662,F_427,427,0,1309.2951
668,F_437,437,0,1309.2951
1602,L_258,258,1,1309.2951
1697,L_414,414,1,1309.2951
355,F_1498,1498,0,1313.7945
640,F_403,403,0,1313.7945
685,F_456,456,0,1313.7945
1649,L_349,349,1,1313.7945
1702,L_420,420,1,1313.7945
659,F_424,424,0,1314.0293
665,F_432,432,0,1314.0293
675,F_446,446,0,1314.8253
681,F_451,451,0,1314.8253
676,F_447,447,0,1315.1982
1658,L_365,365,1,1315.1982
1692,L_409,409,1,1315.1982
670,F_439,439,0,1316.0941
673,F_443,443,0,1316.9061
680,F_450,450,0,1316.9061
1623,L_296,296,1,1316.9061
1349,L_143,143,1,1318.4340
1662,L_371,371,1,1318.4340
657,F_422,422,0,1318.4590
658,F_423,423,0,1318.4590
666,F_435,435,0,1318.4590
1643,L_338,338,1,1318.4590
1672,L_388,388,1,1318.4590
1683,L_400,400,1,1318.4590
1694,L_411,411,1,1318.4590
1660,L_367,367,1,1319.0208
1648,L_347,347,1,1320.3887
605,F_352,352,0,1321.0824
621,F_381,381,0,1321.0824
634,F_397,397,0,1321.0824
650,F_413,413,0,1321.0824
1661,L_368,368,1,1321.0824
1698,L_415,415,1,1321.0824
1671,L_387,387,1,1321.1954
1287,L_134,134,1,1322.8672
1632,L_311,311,1,1322.8672
686,F_457,457,0,1322.9472
731,F_532,532,0,1322.9472
1572,L_206,206,1,1322.9472
1618,L_289,289,1,1322.9472
1622,L_295,295,1,1322.9472
1634,L_313,313,1,1322.9472
1637,L_325,325,1,1322.9472
1657,L_364,364,1,1322.9472
1712,L_435,435,1,1322.9472
1714,L_437,437,1,1322.9472
632,F_395,395,0,1323.3588
1705,L_424,424,1,1323.3588
678,F_449,449,0,1323.6297
1690,L_407,407,1,1323.6297
645,F_408,408,0,1325.9073
1620,L_293,293,1,1325.9073
1684,L_401,401,1,1325.9073
1699,L_418,418,1,1325.9073
1682,L_399,399,1,1327.0152
633,F_396,396,0,1327.0207
661,F_426,426,0,1327.0207
1696,L_413,413,1,1327.0207
1573,L_207,207,1,1327.0226
1609,L_268,268,1,1327.0226
1659,L_366,366,1,1327.0226
1685,L_402,402,1,1327.0226
1686,L_403,403,1,1328.6981
1611,L_271,271,1,1330.3676
630,F_393,393,0,1332.3362
667,F_436,436,0,1332.3362
1641,L_334,334,1,1332.3362
1647,L_346,346,1,1332.3362
1724,L_449,449,1,1332.5875
1664,L_374,374,1,1332.6148
1707,L_426,426,1,1332.6148
1642,L_336,336,1,1333.0475
1665,L_378,378,1,1333.0475
1689,L_406,406,1,1333.0475
1711,L_432,432,1,1333.0475
1678,L_395,395,1,1339.3876
688,F_460,460,0,1340.4831
687,F_459,459,0,1341.8673
1674,L_391,391,1,1341.8673
1655,L_362,362,1,1342.8993
1716,L_439,439,1,1342.8993
1717,L_440,440,1,1342.8993
684,F_454,454,0,1345.8096
682,F_452,452,0,1345.8106
1600,L_254,254,1,1345.8106
1733,L_459,459,1,1345.8106
690,F_462,462,0,1357.4585
694,F_476,476,0,1357.4585
1691,L_408,408,1,1357.7352
834,F_672,672,0,1365.6301
1640,L_332,332,1,1365.6301
1693,L_410,410,1,1365.6301
1728,L_452,452,1,1365.6301
1730,L_454,454,1,1365.6301
1740,L_476,476,1,1365.6301
1687,L_404,404,1,1369.5426
1720,L_445,445,1,1369.5426
1723,L_448,448,1,1369.5426
663,F_428,428,0,1370.8030
695,F_477,477,0,1377.1231
702,F_487,487,0,1378.2131
1638,L_328,328,1,1378.2152
696,F_478,478,0,1378.6105
664,F_431,431,0,1379.4402
1038,F_987,987,0,1379.4402
1629,L_307,307,1,1379.4402
1651,L_352,352,1,1379.4402
1675,L_392,392,1,1380.3856
722,F_516,516,0,1382.0455
1731,L_456,456,1,1382.0455
718,F_507,507,0,1384.7220
710,F_496,496,0,1385.2557
711,F_497,497,0,1385.2557
717,F_504,504,0,1385.2557
704,F_489,489,0,1386.2944
708,F_494,494,0,1386.2944
712,F_498,498,0,1386.2944
716,F_502,502,0,1386.2944
723,F_517,517,0,1386.9311
1677,L_394,394,1,1386.9311
698,F_480,480,0,1387.1775
1680,L_397,397,1,1387.1775
692,F_469,469,0,1387.5361
709,F_495,495,0,1387.5361
719,F_511,511,0,1387.5361
1732,L_457,457,1,1387.5361
1742,L_478,478,1,1387.5361
697,F_479,479,0,1394.9867
742,F_548,548,0,1395.3686
1650,L_351,351,1,1395.3686
699,F_481,481,0,1395.7983
701,F_485,485,0,1395.7983
715,F_501,501,0,1395.7983
1758,L_498,498,1,1395.7983
1749,L_488,488,1,1397.2955
463,F_1664,1664,0,1400.8533
713,F_499,499,0,1400.8533
1704,L_423,423,1,1400.8533
714,F_500,500,0,1425.9602
706,F_491,491,0,1425.9716
724,F_518,518,0,1425.9716
683,F_453,453,0,1426.3422
738,F_543,543,0,1426.3422
1576,L_212,212,1,1426.3422
1708,L_427,427,1,1426.3422
672,F_441,441,0,1426.6995
1706,L_425,425,1,1426.6995
700,F_482,482,0,1427.1769
728,F_526,526,0,1427.1769
732,F_533,533,0,1427.1769
1752,L_491,491,1,1427.1769
737,F_540,540,0,1442.5863
689,F_461,461,0,1443.8394
707,F_492,492,0,1443.8394
726,F_524,524,0,1443.8394
739,F_545,545,0,1443.8394
741,F_547,547,0,1443.8394
748,F_555,555,0,1443.8394
763,F_576,576,0,1443.8394
1652,L_355,355,1,1443.8394
1695,L_412,412,1,1443.8394
1626,L_300,300,1,1444.0005
1722,L_447,447,1,1444.0005
730,F_530,530,0,1444.2889
1031,F_976,976,0,1444.2889
1681,L_398,398,1,1444.2889
1748,L_487,487,1,1444.2889
1755,L_495,495,1,1444.2889
727,F_525,525,0,1445.1163
734,F_537,537,0,1445.1802
736,F_539,539,0,1445.1802
1727,L_451,451,1,1445.1802
1736,L_462,462,1,1445.2468
1776,L_530,530,1,1445.5029
1666,L_380,380,1,1445.5042
1709,L_428,428,1,1445.5042
1710,L_431,431,1,1445.5042
1754,L_494,494,1,1445.5042
1785,L_545,545,1,1445.5042
725,F_523,523,0,1448.6755
1703,L_422,422,1,1448.6755
1762,L_502,502,1,1448.6755
733,F_534,534,0,1449.3845
735,F_538,538,0,1449.3845
1565,L_194,194,1,1449.3845
1669,L_385,385,1,1449.3845
1679,L_396,396,1,1449.3845
1741,L_477,477,1,1449.3845
1761,L_501,501,1,1449.3845
1769,L_517,517,1,1449.3845
1670,L_386,386,1,1450.5182
729,F_527,527,0,1451.5079
1597,L_248,248,1,1451.5079
745,F_551,551,0,1452.3981
1734,L_460,460,1,1454.7044
751,F_562,562,0,1458.2891
754,F_565,565,0,1458.2891
757,F_569,569,0,1458.2891
769,F_583,583,0,1458.2891
796,F_617,617,0,1458.2891
809,F_639,639,0,1458.2891
1788,L_548,548,1,1458.2891
1778,L_533,533,1,1458.2943
1763,L_504,504,1,1458.4573
1782,L_539,539,1,1458.4573
1746,L_482,482,1,1458.8277
753,F_564,564,0,1465.4271
771,F_585,585,0,1465.4271
779,F_594,594,0,1465.4271
755,F_566,566,0,1472.1048
777,F_592,592,0,1472.2476
780,F_595,595,0,1472.2476
1765,L_511,511,1,1472.2476
776,F_591,591,0,1473.4530
805,F_631,631,0,1473.4530
1676,L_393,393,1,1473.4530
1738,L_469,469,1,1473.4530
1745,L_481,481,1,1473.4530
1750,L_489,489,1,1473.4530
1756,L_496,496,1,1473.4530
1757,L_497,497,1,1473.4530
1764,L_507,507,1,1473.4530
1784,L_543,543,1,1473.4530
720,F_512,512,0,1473.4858
1729,L_453,453,1,1473.4858
1768,L_516,516,1,1473.6986
1774,L_526,526,1,1474.6229
1800,L_565,565,1,1474.6229
752,F_563,563,0,1480.8154
758,F_570,570,0,1480.8154
759,F_571,571,0,1480.8154
764,F_579,579,0,1480.8154
770,F_584,584,0,1480.8154
1718,L_441,441,1,1480.8154
1737,L_466,466,1,1480.8154
1747,L_485,485,1,1480.8154
743,F_549,549,0,1481.0801
1804,L_570,570,1,1481.0801
740,F_546,546,0,1481.7395
1759,L_499,499,1,1481.7395
1775,L_527,527,1,1481.7395
762,F_575,575,0,1481.8646
1743,L_479,479,1,1481.8646
1803,L_569,569,1,1481.8646
773,F_588,588,0,1487.0393
774,F_589,589,0,1487.9547
784,F_599,599,0,1487.9547
790,F_609,609,0,1487.9560
1735,L_461,461,1,1487.9560
766,F_580,580,0,1488.0394
1817,L_585,585,1,1488.0394
795,F_616,616,0,1489.8220
1789,L_549,549,1,1490.4432
783,F_598,598,0,1490.4675
787,F_605,605,0,1490.4675
782,F_597,597,0,1490.6200
788,F_606,606,0,1490.6200
789,F_607,607,0,1490.6200
819,F_650,650,0,1490.6200
1815,L_583,583,1,1490.6200
781,F_596,596,0,1491.7901
772,F_586,586,0,1494.5748
791,F_611,611,0,1494.5748
760,F_572,572,0,1495.8344
747,F_554,554,0,1496.6249
761,F_573,573,0,1496.6249
833,F_669,669,0,1496.6264
1753,L_492,492,1,1496.6264
1794,L_555,555,1,1496.6264
1744,L_480,480,1,1496.9371
786,F_602,602,0,1497.4805
793,F_613,613,0,1498.6811
693,F_471,471,0,1506.7306
816,F_647,647,0,1506.7306
1787,L_547,547,1,1506.7306
768,F_582,582,0,1506.7567
775,F_590,590,0,1506.7567
792,F_612,612,0,1506.7567
1700,L_419,419,1,1506.9515
1779,L_534,534,1,1506.9515
1802,L_568,568,1,1508.2501
1801,L_566,566,1,1508.3742
794,F_615,615,0,1510.4738
797,F_619,619,0,1510.4749
802,F_625,625,0,1510.4749
1825,L_594,594,1,1510.4749
1791,L_551,551,1,1510.5331
1830,L_599,599,1,1510.7163
1839,L_613,613,1,1510.7163
1715,L_438,438,1,1510.7497
1846,L_622,622,1,1510.7719
1835,L_607,607,1,1510.8303
823,F_656,656,0,1513.4273
1719,L_443,443,1,1513.4273
749,F_560,560,0,1534.8380
806,F_635,635,0,1535.5590
804,F_630,630,0,1535.7003
812,F_641,641,0,1535.7003
820,F_651,651,0,1535.7003
828,F_662,662,0,1535.7003
835,F_673,673,0,1535.7003
1667,L_381,381,1,1535.7003
825,F_658,658,0,1538.7047
821,F_653,653,0,1538.7095
1842,L_617,617,1,1538.7095
1771,L_523,523,1,1538.7358
1777,L_532,532,1,1538.7358
1819,L_588,588,1,1538.7358
813,F_642,642,0,1539.5575
817,F_648,648,0,1539.5575
830,F_664,664,0,1539.5575
799,F_620,620,0,1539.8621
808,F_638,638,0,1539.8621
801,F_624,624,0,1540.3910
811,F_640,640,0,1540.3910
815,F_644,644,0,1540.3910
1814,L_582,582,1,1540.3910
1831,L_600,600,1,1540.3910
1628,L_303,303,1,1541.8188
1816,L_584,584,1,1541.8188
1721,L_446,446,1,1542.0932
1792,L_553,553,1,1542.0932
1848,L_625,625,1,1544.6250
1845,L_620,620,1,1544.8603
1243,L_128,128,1,1546.1530
831,F_665,665,0,1546.8153
1818,L_586,586,1,1546.8153
767,F_581,581,0,1547.2476
814,F_643,643,0,1547.2476
827,F_661,661,0,1547.2476
1796,L_561,561,1,1547.2476
1859,L_642,642,1,1548.1860
824,F_657,657,0,1548.3350
1790,L_550,550,1,1548.3359
1829,L_598,598,1,1548.3369
1826,L_595,595,1,1548.7317
1806,L_572,572,1,1549.4801
1858,L_641,641,1,1549.4801
1866,L_651,651,1,1549.4801
1773,L_525,525,1,1549.8635
1780,L_537,537,1,1549.8635
1821,L_590,590,1,1549.8635
1863,L_648,648,1,1549.8635
1874,L_662,662,1,1549.8635
1633,L_312,312,1,1552.1585
1767,L_515,515,1,1552.1585
1805,L_571,571,1,1552.1585
1807,L_573,573,1,1552.1585
1827,L_596,596,1,1552.1585
1828,L_597,597,1,1552.1585
1843,L_619,619,1,1552.1585
1851,L_631,631,1,1552.1585
1853,L_636,636,1,1552.1585
887,F_746,746,0,1553.0865
1861,L_644,644,1,1553.0865
850,F_698,698,0,1553.1762
826,F_659,659,0,1553.2747
853,F_703,703,0,1553.2747
1793,L_554,554,1,1553.2747
1857,L_640,640,1,1553.3548
1896,L_698,698,1,1553.3548
891,F_751,751,0,1554.6629
1872,L_659,659,1,1554.6629
842,F_686,686,0,1562.9177
880,F_738,738,0,1562.9283
841,F_684,684,0,1563.0172
1836,L_609,609,1,1563.0172
1933,L_746,746,1,1563.0172
849,F_697,697,0,1574.9128
859,F_711,711,0,1574.9128
1813,L_581,581,1,1575.9265
1852,L_635,635,1,1575.9265
914,F_779,779,0,1579.4599
854,F_704,704,0,1581.8042
837,F_679,679,0,1581.8143
840,F_683,683,0,1581.8143
847,F_694,694,0,1581.8143
1786,L_546,546,1,1581.9669
1812,L_580,580,1,1581.9669
1869,L_656,656,1,1582.1466
839,F_682,682,0,1584.3610
829,F_663,663,0,1587.8822
1855,L_639,639,1,1587.8822
843,F_687,687,0,1593.0340
845,F_690,690,0,1593.0340
838,F_680,680,0,1605.8567
844,F_689,689,0,1605.8567
852,F_702,702,0,1605.8567
846,F_693,693,0,1608.3245
818,F_649,649,0,1610.5316
832,F_668,668,0,1610.5316
836,F_675,675,0,1610.5316
864,F_716,716,0,1610.5316
860,F_712,712,0,1611.0754
1873,L_661,661,1,1611.3660
1877,L_665,665,1,1611.3660
1850,L_630,630,1,1611.5665
857,F_707,707,0,1611.7962
878,F_734,734,0,1611.7962
1726,L_450,450,1,1611.7962
1739,L_471,471,1,1611.7962
1809,L_576,576,1,1611.7962
1823,L_592,592,1,1611.7962
1870,L_657,657,1,1611.7962
1878,L_668,668,1,1611.7962
1883,L_679,679,1,1611.7962
1889,L_687,687,1,1611.7962
883,F_742,742,0,1615.5176
865,F_718,718,0,1616.3089
871,F_725,725,0,1616.3089
851,F_701,701,0,1617.0189
861,F_713,713,0,1617.0189
882,F_741,741,0,1617.0189
822,F_655,655,0,1623.1459
858,F_709,709,0,1623.1459
778,F_593,593,0,1623.2241
870,F_724,724,0,1623.2241
862,F_714,714,0,1623.4942
863,F_715,715,0,1623.4942
875,F_730,730,0,1623.4942
892,F_752,752,0,1623.4942
1960,L_779,779,1,1623.4942
856,F_706,706,0,1625.1458
1783,L_540,540,1,1625.7397
848,F_695,695,0,1627.9786
921,F_790,790,0,1627.9786
1822,L_591,591,1,1627.9786
868,F_721,721,0,1628.0414
872,F_726,726,0,1628.0414
888,F_748,748,0,1628.0414
894,F_754,754,0,1628.0414
1903,L_707,707,1,1628.1609
1909,L_715,715,1,1628.1609
869,F_723,723,0,1628.2084
879,F_736,736,0,1628.2084
935,F_813,813,0,1629.5209
855,F_705,705,0,1629.9947
873,F_727,727,0,1629.9947
1760,L_500,500,1,1629.9947
881,F_740,740,0,1630.6795
1854,L_638,638,1,1631.2672
874,F_728,728,0,1631.4030
889,F_749,749,0,1631.4030
1865,L_650,650,1,1631.4030
1916,L_724,724,1,1631.4030
1867,L_653,653,1,1631.8968
867,F_720,720,0,1631.9238
1688,L_405,405,1,1631.9238
1770,L_518,518,1,1631.9238
1797,L_562,562,1,1631.9238
877,F_733,733,0,1631.9781
1837,L_611,611,1,1632.2344
1840,L_615,615,1,1632.2344
1860,L_643,643,1,1632.2363
901,F_762,762,0,1640.9219
904,F_767,767,0,1640.9219
1925,L_736,736,1,1640.9219
1938,L_752,752,1,1640.9219
890,F_750,750,0,1644.7796
